census_industry,class_of_worker,employed_persons,actual_weekly_hours,sample_persons,date,naics
170,2,4024.1276,152916.84879999998,1,2026-06-01,excluded
170,4,703705.4734,27180791.8997,212,2026-06-01,excluded
170,5,32943.340000000004,1094550.9309,7,2026-06-01,excluded
170,6,123001.0638,6222507.4065000005,45,2026-06-01,excluded
170,7,326016.6671,11564406.956699999,131,2026-06-01,excluded
170,8,13845.1791,309164.997,6,2026-06-01,excluded
180,4,455406.9869,19559623.1076,129,2026-06-01,excluded
180,5,18928.7912,697099.3111,5,2026-06-01,excluded
180,6,87984.4422,3940714.7822,43,2026-06-01,excluded
180,7,284928.0982,10773382.6074,117,2026-06-01,excluded
180,8,10572.163199999999,404323.43999999994,2,2026-06-01,excluded
190,1,12603.4128,510577.6418,9,2026-06-01,excluded
190,2,941.6583,37666.332,1,2026-06-01,excluded
190,4,6413.8838,277976.806,3,2026-06-01,excluded
190,5,3031.3786,151568.93,1,2026-06-01,excluded
190,6,1587.2041,6348.8164,1,2026-06-01,excluded
190,7,10333.6323,337328.208,4,2026-06-01,excluded
270,4,71520.553,3181995.049,22,2026-06-01,excluded
270,5,3202.1888,192131.32799999998,1,2026-06-01,excluded
270,6,20989.8019,696044.2759,9,2026-06-01,excluded
270,7,14589.0223,428295.89389999997,3,2026-06-01,excluded
280,4,26397.1511,833594.2123,11,2026-06-01,excluded
280,6,8269.055499999999,407455.93279999995,4,2026-06-01,excluded
280,7,3257.3,107460.5624,5,2026-06-01,excluded
290,1,6818.0766,340903.83,1,2026-06-01,excluded
290,4,129029.2815,5504316.9145,36,2026-06-01,excluded
290,5,2849.1981,131243.223,2,2026-06-01,excluded
290,6,10339.103200000001,460309.3054,4,2026-06-01,excluded
290,7,11410.0749,401866.3848,4,2026-06-01,excluded
370,4,89573.6987,3698045.3069,33,2026-06-01,21
380,4,33583.5238,1656902.8383,35,2026-06-01,21
390,1,3132.8352,125313.408,1,2026-06-01,21
390,2,518.6343,25931.715000000004,1,2026-06-01,21
390,4,34121.5361,1305294.8139,13,2026-06-01,21
470,4,90237.0638,3906732.1706,33,2026-06-01,21
470,6,1740.5947,81151.4715,3,2026-06-01,21
480,4,13855.716699999999,691333.6238,5,2026-06-01,21
490,4,268380.4057,12443724.6032,114,2026-06-01,21
490,5,2365.0211,79514.756,2,2026-06-01,21
490,6,14691.7576,491134.334,7,2026-06-01,21
570,1,32557.521,1355679.1859,7,2026-06-01,22
570,2,31193.9539,1313640.2726,8,2026-06-01,22
570,3,33208.9394,1108352.8812,9,2026-06-01,22
570,4,668823.218,26530134.6933,202,2026-06-01,22
570,5,54960.0507,2091769.4962,15,2026-06-01,22
570,7,3683.3714,0.0,1,2026-06-01,22
580,3,3116.7901,124671.604,1,2026-06-01,22
580,4,149333.634,6025271.1619,42,2026-06-01,22
580,7,5153.0236,0.0,1,2026-06-01,22
590,2,4512.8464,180513.85600000003,1,2026-06-01,22
590,3,12392.0636,583153.8144,3,2026-06-01,22
590,4,89091.1026,3812352.0295,24,2026-06-01,22
590,7,3844.1787,123013.7184,1,2026-06-01,22
670,2,30601.3341,1371885.101,9,2026-06-01,22
670,3,199064.9814,7068807.3291,50,2026-06-01,22
670,4,71650.7525,2769659.4747,23,2026-06-01,22
670,5,16752.8113,670112.452,5,2026-06-01,22
670,6,7999.3741,207558.8015,2,2026-06-01,22
670,7,10404.675500000001,394275.92500000005,2,2026-06-01,22
680,3,47642.1973,1896359.5662,14,2026-06-01,22
680,4,31953.9858,1286382.7237,9,2026-06-01,22
680,7,5019.9851,122368.671,2,2026-06-01,22
690,3,7261.1936000000005,159110.328,2,2026-06-01,22
690,4,10825.6038,420291.2877,3,2026-06-01,22
770,1,37055.418900000004,1492548.75,16,2026-06-01,23
770,2,124082.6631,4282226.1274,42,2026-06-01,23
770,3,215067.0736,8185961.4413,68,2026-06-01,23
770,4,8972579.2236,355246662.6379,2367,2026-06-01,23
770,5,46016.9049,1474633.903,16,2026-06-01,23
770,6,1151331.1040999999,47150791.7628,333,2026-06-01,23
770,7,1612267.5177,55956310.1447,442,2026-06-01,23
1070,4,135292.298,5091836.1391,41,2026-06-01,31-33
1070,6,5105.3866,20421.5464,1,2026-06-01,31-33
1070,7,5498.7569,197955.2484,1,2026-06-01,31-33
1080,4,123997.3223,3979511.8307,31,2026-06-01,31-33
1090,4,155267.9785,6124527.1294,40,2026-06-01,31-33
1170,4,120988.7543,4818799.9856,44,2026-06-01,31-33
1180,4,426589.6004,16397016.8415,130,2026-06-01,31-33
1190,4,130052.5906,4282250.6992,34,2026-06-01,31-33
1190,5,8128.7785,162575.57,1,2026-06-01,31-33
1190,6,26681.607799999998,1078035.1946,7,2026-06-01,31-33
1190,7,44639.491200000004,1414490.3842,11,2026-06-01,31-33
1190,8,3542.8639,53142.9585,1,2026-06-01,31-33
1270,4,160900.0458,5924544.1546,41,2026-06-01,31-33
1270,6,5140.9823,179934.3805,1,2026-06-01,31-33
1270,7,13004.0555,387677.0849,4,2026-06-01,31-33
1280,2,746.8428,29873.712,1,2026-06-01,31-33
1280,3,1066.7611,42670.443999999996,1,2026-06-01,31-33
1280,4,196445.4592,7886341.413600001,49,2026-06-01,31-33
1280,7,5191.4128,52193.0496,2,2026-06-01,31-33
1290,4,69509.0717,2806660.0951,17,2026-06-01,31-33
1290,7,6190.1734,259987.2828,1,2026-06-01,31-33
1370,1,13379.5983,628841.1201,1,2026-06-01,31-33
1370,4,333406.7113,13333180.3025,87,2026-06-01,31-33
1370,6,4569.7719,182790.876,1,2026-06-01,31-33
1370,7,4879.2486,195169.944,1,2026-06-01,31-33
1390,4,23488.3237,958625.2656,5,2026-06-01,31-33
1480,4,71095.8677,2623600.4628,21,2026-06-01,31-33
1490,4,3008.1755000000003,61394.367999999995,4,2026-06-01,31-33
1490,7,5270.3512,316221.072,1,2026-06-01,31-33
1570,4,20414.5597,912934.1137,7,2026-06-01,31-33
1590,4,42928.8672,1679017.8917,13,2026-06-01,31-33
1590,7,409.399,24563.94,1,2026-06-01,31-33
1670,4,1292.5191,17978.488,2,2026-06-01,31-33
1670,6,786.0361,7860.361000000001,1,2026-06-01,31-33
1691,4,116153.9095,4391544.0979,30,2026-06-01,31-33
1691,6,18938.6494,652473.402,5,2026-06-01,31-33
1691,7,17668.6854,629110.2256,5,2026-06-01,31-33
1770,4,32770.7697,1279692.9293,8,2026-06-01,31-33
1770,7,855.1282,2565.3846,1,2026-06-01,31-33
1790,4,18651.5649,490760.50800000003,4,2026-06-01,31-33
1790,6,2758.4073,42695.967,2,2026-06-01,31-33
1870,4,136344.9064,6062613.8625,36,2026-06-01,31-33
1880,4,59499.6439,2213296.1561,18,2026-06-01,31-33
1880,5,3540.26,141610.40000000002,1,2026-06-01,31-33
1890,4,45844.879799999995,1951927.579,16,2026-06-01,31-33
1990,2,4134.9856,132319.5392,1,2026-06-01,31-33
1990,4,328226.4704,11980329.2907,80,2026-06-01,31-33
1990,7,8504.0117,200542.2185,4,2026-06-01,31-33
2070,3,1921.9841,76879.364,1,2026-06-01,31-33
2070,4,125880.9229,5498617.9184,39,2026-06-01,31-33
2090,4,30530.8659,1346291.372,7,2026-06-01,31-33
2170,4,178316.8781,7018774.6879,39,2026-06-01,31-33
2170,5,3487.3493,174367.465,1,2026-06-01,31-33
2180,4,64103.6676,2717394.3132,17,2026-06-01,31-33
2190,4,577033.5332,23033728.8418,136,2026-06-01,31-33
2190,6,9146.4827,151531.67119999998,2,2026-06-01,31-33
2270,4,42882.3609,1743994.7253999999,11,2026-06-01,31-33
2270,6,2437.8951,0.0,1,2026-06-01,31-33
2280,4,123121.8852,4304414.6467,31,2026-06-01,31-33
2280,6,10539.7506,368891.27099999995,1,2026-06-01,31-33
2290,1,1099.2672,43970.688,1,2026-06-01,31-33
2290,4,362677.0937,14729701.5638,102,2026-06-01,31-33
2370,4,238894.0553,9433502.4472,65,2026-06-01,31-33
2370,7,4778.7318000000005,53348.906800000004,2,2026-06-01,31-33
2380,4,78468.8417,3210691.7468,16,2026-06-01,31-33
2380,5,2527.7251,202218.008,1,2026-06-01,31-33
2390,4,7043.0599,217526.434,3,2026-06-01,31-33
2390,7,2087.8219,62634.657,1,2026-06-01,31-33
2470,4,29330.4585,1181025.7645,8,2026-06-01,31-33
2470,7,5225.8067,130645.1675,1,2026-06-01,31-33
2480,4,22651.0224,902504.8828,5,2026-06-01,31-33
2480,6,3242.0948,129683.79199999999,1,2026-06-01,31-33
2490,4,105132.6247,3838365.5434,32,2026-06-01,31-33
2490,6,7336.2426,293449.70399999997,1,2026-06-01,31-33
2570,4,141885.2352,6432917.7954,38,2026-06-01,31-33
2570,6,7490.2685,168464.872,3,2026-06-01,31-33
2590,4,74850.757,3306689.884,18,2026-06-01,31-33
2590,6,5970.817,100255.65690000002,3,2026-06-01,31-33
2590,7,4987.7253,399018.024,1,2026-06-01,31-33
2670,4,254126.6593,10210306.5726,54,2026-06-01,31-33
2670,7,6442.2255,257689.02,1,2026-06-01,31-33
2680,4,42393.6288,1810544.4297,13,2026-06-01,31-33
2680,5,4040.9348,181842.066,1,2026-06-01,31-33
2690,4,18925.677499999998,716512.6846999999,7,2026-06-01,31-33
2770,4,53350.583699999996,2139042.5305,17,2026-06-01,31-33
2780,4,16813.9118,721129.081,4,2026-06-01,31-33
2790,4,23787.4497,861477.8769,9,2026-06-01,31-33
2790,7,1585.7879,53772.6437,2,2026-06-01,31-33
2870,4,254426.4958,10802245.678100001,66,2026-06-01,31-33
2870,6,4449.2998,177971.992,1,2026-06-01,31-33
2870,7,5237.5704,235690.66799999998,1,2026-06-01,31-33
2880,4,151668.8809,6325542.8637,47,2026-06-01,31-33
2880,6,3495.5503,97875.4084,1,2026-06-01,31-33
2880,7,16471.042400000002,532445.7930000001,5,2026-06-01,31-33
2890,4,70100.4451,2902863.0216,14,2026-06-01,31-33
2890,6,4481.9686,179278.744,1,2026-06-01,31-33
2970,4,31948.3855,1246862.2375999999,12,2026-06-01,31-33
2970,6,7335.9912,146719.82400000002,1,2026-06-01,31-33
2970,7,4367.9691,262078.146,1,2026-06-01,31-33
2980,4,318429.4104,13081741.6678,84,2026-06-01,31-33
2980,6,26744.5999,1255330.466,7,2026-06-01,31-33
2980,7,7102.6981,254531.5526,6,2026-06-01,31-33
2990,4,35617.3125,1442792.7996,8,2026-06-01,31-33
3070,4,108971.9193,4678379.8563,37,2026-06-01,31-33
3080,4,200789.4559,8178474.6096,53,2026-06-01,31-33
3080,6,9484.0669,267053.436,4,2026-06-01,31-33
3080,7,3807.3338,121834.6816,1,2026-06-01,31-33
3095,4,57982.1258,1972758.499,14,2026-06-01,31-33
3170,4,70648.0461,3153992.7425,21,2026-06-01,31-33
3170,6,2598.7379,103949.516,1,2026-06-01,31-33
3180,4,55675.0594,2422788.7188,14,2026-06-01,31-33
3291,4,770928.1402,31843323.2673,188,2026-06-01,31-33
3291,6,1814.991,81674.595,1,2026-06-01,31-33
3291,7,9937.0941,520075.25,2,2026-06-01,31-33
3365,4,99026.8787,4150585.7845,26,2026-06-01,31-33
3370,4,116016.9532,4623581.585,29,2026-06-01,31-33
3370,6,958.7548,0.0,1,2026-06-01,31-33
3380,1,5984.2857,269292.8565,1,2026-06-01,31-33
3380,4,221532.79320000001,8898233.2754,55,2026-06-01,31-33
3380,6,18569.4793,817199.6465,4,2026-06-01,31-33
3380,7,1669.8176,33396.352,1,2026-06-01,31-33
3390,1,858.9879,27487.6128,1,2026-06-01,31-33
3390,2,5045.4888,201819.552,1,2026-06-01,31-33
3390,4,718015.5873,29402222.6239,172,2026-06-01,31-33
3390,5,1066.4048,42656.192,1,2026-06-01,31-33
3390,6,20285.1719,527795.5445999999,3,2026-06-01,31-33
3390,7,9805.7299,484644.0804,2,2026-06-01,31-33
3470,4,77158.63579999999,2946683.1475,16,2026-06-01,31-33
3470,5,5978.1776,95650.8416,1,2026-06-01,31-33
3490,4,383710.5072,16067569.6728,96,2026-06-01,31-33
3490,6,862.9237,34516.948000000004,1,2026-06-01,31-33
3490,7,5509.1352,321754.338,2,2026-06-01,31-33
3570,4,1252536.663,52199385.4033,275,2026-06-01,31-33
3570,5,8344.9521,259455.75999999998,2,2026-06-01,31-33
3570,6,14027.324700000001,807833.031,3,2026-06-01,31-33
3580,1,35573.9172,1450725.169,7,2026-06-01,31-33
3580,2,7350.0405,262034.3495,2,2026-06-01,31-33
3580,3,6225.1222,249004.88799999998,1,2026-06-01,31-33
3580,4,928253.8292,36845039.6212,241,2026-06-01,31-33
3580,5,2197.9766,87919.064,1,2026-06-01,31-33
3590,1,2075.4837,83019.34800000001,1,2026-06-01,31-33
3590,4,57448.913,2371262.9388,16,2026-06-01,31-33
3670,4,36632.8776,1438527.7636,10,2026-06-01,31-33
3680,1,13596.8343,529382.921,5,2026-06-01,31-33
3680,4,183622.54869999998,7702003.6406,47,2026-06-01,31-33
3680,6,10844.1502,321039.31799999997,3,2026-06-01,31-33
3690,4,59504.7643,2043600.2368,16,2026-06-01,31-33
3770,4,89285.4185,3725418.6365,32,2026-06-01,31-33
3770,6,7716.840999999999,168063.7351,3,2026-06-01,31-33
3770,7,6749.234,337461.7,1,2026-06-01,31-33
3780,4,21845.2226,694110.6004,7,2026-06-01,31-33
3790,4,28976.071600000003,1110061.7682,10,2026-06-01,31-33
3790,6,4070.6628,0.0,1,2026-06-01,31-33
3875,4,184720.8573,7167423.8046,56,2026-06-01,31-33
3875,6,8101.725,199199.0128,2,2026-06-01,31-33
3875,7,8331.8049,54830.8532,4,2026-06-01,31-33
3895,4,255376.306,9823706.3315,82,2026-06-01,31-33
3895,5,7134.7428,285389.712,1,2026-06-01,31-33
3895,6,25900.4116,1188923.4196,9,2026-06-01,31-33
3895,7,10680.3306,665651.8069999999,4,2026-06-01,31-33
3960,4,834211.6061,31654787.3177,205,2026-06-01,31-33
3960,5,5287.7403,168201.48640000002,2,2026-06-01,31-33
3960,6,17103.5067,772360.715,7,2026-06-01,31-33
3960,7,20645.3237,971744.003,4,2026-06-01,31-33
3970,4,86115.3608,3137874.7489,21,2026-06-01,31-33
3970,6,5433.316,217332.63999999998,1,2026-06-01,31-33
3970,7,24875.7696,451929.3180000001,6,2026-06-01,31-33
3980,1,3552.2599,142090.396,1,2026-06-01,31-33
3980,3,2371.9213,94876.852,1,2026-06-01,31-33
3980,4,359448.7755,14235770.9168,86,2026-06-01,31-33
3980,6,15890.6366,762996.051,5,2026-06-01,31-33
3980,7,4982.9338,71663.224,3,2026-06-01,31-33
3990,3,7488.301299999999,299532.052,2,2026-06-01,31-33
